"","start_time_std","end_time_std","duration_std","time_in_peak_std","price_std","distance_std","num_seg_std","mode_route_perc","trip_count_perc"
"mean",0.25934477198638,0.285235526357489,0.103445035656209,0.10666044553675,1.45275782584005,1.14611974935379,0.636693377532531,0.703494686885538,0.518163590476451
